id,source,topic_id,topic_label,matched_topics,query,title,authors,year,publication_date,doi,url,is_open_access,cited_by_count,relevance_score,concepts,abstract
525273087f60d104,OpenAlex,gnss_jamming_spoofing_detection,GNSS jamming / spoofing detection and integrity,gnss_jamming_spoofing_detection,"""GNSS integrity monitoring"" residual ""Kalman""",Impact des évènements singuliers GNSS sur l'integrite des systemes de navigation aeroportuaires,Leslie Montloin,2014,2014-07-10,,https://theses.hal.science/tel-01377380,True,3,34,GNSS applications; Multipath propagation; GNSS augmentation; Computer science; Galileo (satellite navigation); Multipath mitigation; Pseudorange; Global Positioning System; Air navigation; Satellite navigation; Satellite system; Remote sensing,"GNSSs are currently used in civil aviation to provide aircraft with position and velocity estimates from en-route to precision approach operations. Extending the use of GNSS to the guidance function during airport surface operations and under zero-visibility conditions remains a challenge. Indeed, during these operations, GNSS measurements may be affected by GNSS singular events, such as multipath or ionosphere anomalies. GNSS singular events may lead to unacceptable position errors in terms of accuracy and integrity for the zero-visibility guidance function. Current GNSS integrity monitoring systems are not designed to totally account for the GNSS singular event effects. The development of GNSS integrity monitoring systems designed to properly protect users from the singular event effects is essential to use GNSS for the guidance function under zero-visibility conditions. GNSS measurement error and integrity failure models are key inputs in the design of GNSS integrity monitoring systems. In this thesis, work has been mainly focused on the development of GNSS multipath measurement errors, on the assessment of the multipath impact on the GNSS-based position error, and on the development of GNSS multipath integrity failure models. For this matter, the dual frequency GPSL1C+GPSL5 and GalileoE1+GalileoE5a multipath pseudo- range error model adapted to airport navigation has been firstly proposed. Next, the impact of multipath on the GNSS-based position error has been assessed. To do so, a double constellation GPS+Galileo/IRS tight coupling algorithm based on a linearized Kalman filter has been selected. The theoretical and quantitative analysis of the impact of the GNSS multipath ranging errors on the horizontal position bias and on the covariance matrix of the horizontal position error have been proposed. Finally, a GNSS multipath integrity failure model has been proposed. The model describes the signature of the GNSS single multipath ranging failures, the factors influencing the signature as well as the occurrence model of these failures and their conditions of occurrence."
76119e802876e34a,OpenAlex,kalman_residual_integrity,Kalman residual / NIS / integrity monitoring,kalman_residual_integrity,"""residual-based"" anomaly detection ""Kalman filter"" UAV",AVMON: Securing Autonomous Vehicles by Learning Control Invariants and Residual Prediction,Ahmed Abdo; Sakib Md. Bin Malek; Xuanpeng Zhao; Nael Abu‐Ghazaleh,2024,2024-01-01,10.14722/vehiclesec.2024.23029,https://doi.org/10.14722/vehiclesec.2024.23029,True,2,34,Residual; Computer science; Control (management); Artificial intelligence; Machine learning; Algorithm,"Autonomous systems are vulnerable to physical attacks that manipulate their sensors through spoofing or other adversarial inputs or interference.If the sensors' values are incorrect, an autonomous system can be directed to malfunction or even controlled to perform an adversary-chosen action, making this a critical threat to the success of these systems.To counter these attacks, a number of prior defenses were proposed that compare the collected sensor values to those predicted by a physics based model of the vehicle dynamics; these solutions can be limited by the accuracy of this prediction which can leave room for an attacker to operate without being detected.We propose AVMON, which contributes a new detector that substantially improves detection accuracy, using the following ideas: (1) Training and specialization of an estimation filter configuration to the vehicle and environment dynamics; (2) Efficiently overcoming errors due to non-linearities, and capturing some effects outside the physics model, using a residual machine learning estimator; and (3) A change detection algorithm for keeping track of the behavior of the sensors to enable more accurate filtering of transients.These ideas together enable both efficient and high accuracy estimation of the physical state of the vehicle, which substantially shrinks the attacker's opportunity to manipulate the sensor data without detection.We show that AVMON can detect a wide range of attacks, with low overhead compatible with realtime implementations.We demonstrate AVMON for both ground vehicles (using an RC Car testbed) and for aerial drones (using hardware in the loop simulator), as well as in simulations."
fab405e509e93938,arXiv,gnss_jamming_spoofing_detection,GNSS jamming / spoofing detection and integrity,gnss_jamming_spoofing_detection; kalman_residual_integrity,"""GNSS interference detection"" ""Kalman filter""",Robust Extended Kalman Filter for Land Navigation Using Massive Array of MEMS IMUs,Omer Hanani; Alon Kipnis,2026,2026-06-28,,http://arxiv.org/abs/2606.29271v1,True,0,34,eess.SY; cs.RO,"We propose a robust Extended Kalman Filter (EKF) architecture for land navigation using an array of hundreds of low-cost micro-electromechanical systems (MEMS) inertial sensors. The main challenges in this setting are bursty sensor-specific bias errors, bias drift, and the need to aggregate many inertial measurements without increasing the computational burden of the navigation filter. To address these challenges, we introduce Robust Inertial Sensor Array Fusion (RISAF), a pre-filtering framework that combines dynamic percentile gating with real-time bias tracking before the EKF prediction step. The proposed aggregation suppresses anomalous sensor readings and compensates for individual sensor drift while preserving the vehicle-level kinematic signal. Because the resulting fused inertial measurements are passed to a standard EKF, the navigation filter retains a minimal state vector and supports real-time execution. We evaluate RISAF through extensive simulations and real-world field tests in GNSS-denied environments, with the data provided as supplementary material. Compared with a baseline that averages the sensor readings, RISAF achieves substantially improved azimuth accuracy and reduced drift accumulation. These results demonstrate that robust fusion of large MEMS inertial arrays can bridge a substantial part of the gap between cost-effective hardware and tactical-grade inertial navigation performance."
0d6807f94a4dd203,arXiv,semantic_communications_uav_edge,Semantic communications for UAV / edge,semantic_communications_uav_edge,"""task-oriented semantic communication"" UAV",Diffusion-aided Task-oriented Semantic Communications with Model Inversion Attack,Xuesong Wang; Mo Li; Xingyan Shi; Zhaoqian Liu; Shenghao Yang,2025,2025-06-24,,http://arxiv.org/abs/2506.19886v2,True,0,34,cs.CR; cs.IT; cs.LG,"Semantic communication enhances transmission efficiency by conveying semantic information rather than raw input symbol sequences. Task-oriented semantic communication is a variant that tries to retains only task-specific information, thus achieving greater bandwidth savings. However, these neural-based communication systems are vulnerable to model inversion attacks, where adversaries try to infer sensitive input information from eavesdropped transmitted data. The key challenge, therefore, lies in preserving privacy while ensuring transmission correctness and robustness. While prior studies typically assume that adversaries aim to fully reconstruct the raw input in task-oriented settings, there exist scenarios where pixel-level metrics such as PSNR or SSIM are low, yet the adversary's outputs still suffice to accomplish the downstream task, indicating leakage of sensitive information. We therefore adopt the attacker's task accuracy as a more appropriate metric for evaluating attack effectiveness. To optimize the gap between the legitimate receiver's accuracy and the adversary's accuracy, we propose DiffSem, a diffusion-aided framework for task-oriented semantic communication. DiffSem integrates a transmitter-side self-noising mechanism that adaptively regulates semantic content while compensating for channel noise, and a receiver-side diffusion U-Net that enhances task performance and can be optionally strengthened by self-referential label embeddings. Our experiments demonstrate that DiffSem enables the legitimate receiver to achieve higher accuracy, thereby validating the superior performance of the proposed framework."
97446b9028ce3128,OpenAlex,uav_sensor_fusion_tracking,UAV sensor fusion and tracking,uav_sensor_fusion_tracking,"""UAV"" ""EO IR"" ""RF"" ""sensor fusion""","Ανάπτυξη ολοκληρωμένου συστήματος επιτήρησης με χρήση αυτόνομων UAV μέσω edge computing, δικτυακής ασφάλειας και ενσωματωμένης τεχνητής νοημοσύνης",Πασχάλης Ι. Μοσχογιάννης; Πασχάλης Ι. Μοσχογιάννης,2025,2025-01-01,,http://hdl.handle.net/11615/87498,True,0,34,Computer science; Computer vision; Process (computing); Artificial intelligence; Remote sensing; Geology; Enhanced Data Rates for GSM Evolution; Noise (video); Displacement (psychology); Field (mathematics),"This master's thesis presents the design, implementation, and validation of an integrated surveillance system built on a heterogeneous swarm of Unmanned Aerial Vehicles (UAVs).The architecture is engineered for autonomous, real-time operation in infrastructure-denied environments by combining edge intelligence with a resilient, self-organizing communication fabric.A leader-follower paradigm allocates global target acquisition to a GPU-equipped leader, while lighter followers provide complementary viewpoints and serve as mesh relays.The system's flight stack interfaces natively with ROS 2 via PX4's uXRCE-DDS client, enabling direct offboard control through the ROS 2 graph.Perception is executed entirely at the edge: the leader runs YOLOv5s accelerated with NVIDIA TensorRT, while followers use an optimized YOLOv5n on a Rockchip NPU via the RKNN toolkit.To ensure transport isolation, annotated video previews are written to V4L2 loopback devices and streamed by independent sidecar daemons using an HEVC/SRT pipeline.The communications backbone is a two-layer mesh: BATMAN-adv at Layer 2 provides a flat broadcast domain for seamless ROS 2 DDS discovery, while Babel at Layer 3 reconnects segmented network clusters.The complete system was validated end-to-end in high-fidelity Gazebo SITL and on hardware benches.The results demonstrate reliable multi-hop ROS 2 operation, stable offboard control loops, and low-latency video streaming, confirming the architecture's viability for persistent, autonomous surveillance missions."
8925de5af61bf057,OpenAlex,anti_jamming_resilient_uav_comms,Resilient UAV communications under jamming,anti_jamming_resilient_uav_comms,"""resilient communications"" UAV jamming",At the Dawn of Generative AI Era: A Tutorial-cum-Survey on New Frontiers in 6G Wireless Intelligence,Abdulkadir Çelik; Ahmed M. Eltawil,2024,2024-02-12,10.36227/techrxiv.170775280.04186102/v1,https://doi.org/10.36227/techrxiv.170775280.04186102/v1,True,0,34,Generative grammar; Wireless; Data science; Computer science; Artificial intelligence; Cognitive science; Telecommunications; Psychology,"As we transition from the 5G epoch, a new horizon beckons with the advent of 6G, seeking a profound fusion with novel communication paradigms and emerging technological trends, bringing once-futuristic visions to life along with added technical intricacies. Although analytical models lay the foundations and offer systematic insights, we have recently witnessed a noticeable surge in research suggesting machine learning (ML) and artificial intelligence (AI) can efficiently deal with complex problems by complementing or replacing model-based approaches. The majority of data-driven wireless research leans heavily on discriminative AI (DAI) that requires vast real-world datasets. Unlike the DAI, Generative AI (GenAI) pertains to generative models (GMs) capable of discerning the underlying data distribution, patterns, and features of the input data. This makes GenAI a crucial asset in wireless domain wherein real-world data is often scarce, incomplete, costly to acquire, and hard to model or comprehend. With these appealing attributes, GenAI can replace or supplement DAI methods in various capacities. Accordingly, this combined tutorial-survey paper commences with preliminaries of 6G and wireless intelligence by outlining candidate 6G applications and services, presenting a taxonomy of state-of-the-art DAI models, exemplifying prominent DAI use cases, and elucidating the multifaceted ways through which GenAI enhances DAI. Subsequently, we present a tutorial on GMs by spotlighting seminal examples such as generative adversarial networks, variational autoencoders, flow-based GMs, diffusion-based GMs, generative transformers, large language models, autoregressive GMs, to name a few. Contrary to the prevailing belief that GenAI is a nascent trend, our exhaustive review of approximately 120 technical papers demonstrates the scope of research across core wireless research areas, including 1) physical layer design; 2) network optimization, organization, and management; 3) network traffic analytics; 4) cross-layer network security; and 5) localization & positioning. Furthermore, we outline the central role of GMs in pioneering areas of 6G network research, including semantic communications, integrated sensing and communications, THz communications, extremely large antenna arrays, near-field communications, digital twins, AI-generated content services, mobile edge computing and edge AI, adversarial ML, and trustworthy AI. Lastly, we shed light on the multifarious challenges ahead, suggesting potential strategies and promising remedies. Given its depth and breadth, we are confident that this tutorial-cum-survey will serve as a pivotal reference for researchers and professionals delving into this dynamic and promising domain."
faa5251b8cd02c8f,OpenAlex,uav_networks_ddil_dtn,"UAV networks, DDIL, DTN, intermittent links",edge_ai_compression_video; uav_digital_twin_simulation; uav_networks_ddil_dtn,"""UAV networks"" delay tolerant network","Towards 6G wireless communication networks: vision, enabling technologies, and new paradigm shifts",Xiaohu You; Cheng‐Xiang Wang; Jie Huang; Xiqi Gao; Zaichen Zhang; Mao Wang; Yongming Huang; Chuan Zhang,2020,2020-11-24,10.1007/s11432-020-2955-6,https://doi.org/10.1007/s11432-020-2955-6,True,1931,33,Computer science; Network architecture; Wireless network; Wireless; Computer network; Telecommunications; Air interface,"Abstract The fifth generation (5G) wireless communication networks are being deployed worldwide from 2020 and more capabilities are in the process of being standardized, such as mass connectivity, ultra-reliability, and guaranteed low latency. However, 5G will not meet all requirements of the future in 2030 and beyond, and sixth generation (6G) wireless communication networks are expected to provide global coverage, enhanced spectral/energy/cost efficiency, better intelligence level and security, etc. To meet these requirements, 6G networks will rely on new enabling technologies, i.e., air interface and transmission technologies and novel network architecture, such as waveform design, multiple access, channel coding schemes, multi-antenna technologies, network slicing, cell-free architecture, and cloud/fog/edge computing. Our vision on 6G is that it will have four new paradigm shifts. First, to satisfy the requirement of global coverage, 6G will not be limited to terrestrial communication networks, which will need to be complemented with non-terrestrial networks such as satellite and unmanned aerial vehicle (UAV) communication networks, thus achieving a space-air-ground-sea integrated communication network. Second, all spectra will be fully explored to further increase data rates and connection density, including the sub-6 GHz, millimeter wave (mmWave), terahertz (THz), and optical frequency bands. Third, facing the big datasets generated by the use of extremely heterogeneous networks, diverse communication scenarios, large numbers of antennas, wide bandwidths, and new service requirements, 6G networks will enable a new range of smart applications with the aid of artificial intelligence (AI) and big data technologies. Fourth, network security will have to be strengthened when developing 6G networks. This article provides a comprehensive survey of recent advances and future trends in these four aspects. Clearly, 6G with additional technical requirements beyond those of 5G will enable faster and further communications to the extent that the boundary between physical and cyber worlds disappears."
92b1d70154501e4c,OpenAlex,anti_jamming_resilient_uav_comms,Resilient UAV communications under jamming,anti_jamming_resilient_uav_comms,"""UAV communication"" jamming detection",UAV-Enabled Integrated Sensing and Communication: Opportunities and Challenges,Kaitao Meng; Qingqing Wu; Jie Xu; Wen Chen; Zhiyong Feng; Robert Schober; A. Lee Swindlehurst,2023,2023-04-10,10.1109/mwc.131.2200442,https://doi.org/10.1109/mwc.131.2200442,True,304,33,Computer science; Wireless; Drone; Swap (finance); Context (archaeology); Telecommunications; Real-time computing; Genetics; Paleontology; Biology; Finance; Economics,"Unmanned aerial vehicle (UAV)-enabled integrated sensing and communication (ISAC) has attracted growing research interests in the context of sixth-generation (6G) wireless networks, in which UAVs will be exploited as aerial wireless platforms to provide better coverage and enhanced sensing and communication (S&C) services. However, due to the size, weight, and power (SWAP) constraints of UAVs, their controllable mobility, and the line-of-sight (LoS) air-ground channels, UAV-enabled ISAC introduces new opportunities and challenges. This article provides an overview of UAV-enabled ISAC and proposes various solutions for optimizing the S&C performance. In particular, we first introduce UAV-enabled joint S&C and discuss UAV motion control, wireless resource allocation, and interference management for ISAC systems employing single and multiple UAVs. Then, we present two application scenarios for exploiting the synergy between S&C, namely sensing-assisted UAV communication and communication-assisted UAV sensing. Finally, we highlight several interesting research directions to guide and motivate future work."
8d93ec4dcbad50d4,OpenAlex,anti_jamming_resilient_uav_comms,Resilient UAV communications under jamming,anti_jamming_resilient_uav_comms,"""anti-jamming"" UAV communication survey","A Review on UAV Wireless Charging: Fundamentals, Applications, Charging Techniques and Standards",Prithvi Krishna Chittoor; C. Bharatiraja; Lucian Mihet‐Popa,2021,2021-01-01,10.1109/access.2021.3077041,https://doi.org/10.1109/access.2021.3077041,True,247,33,Drone; Inductive charging; Computer science; Wireless; Key (lock); SAFER; Telecommunications; Risk analysis (engineering); Systems engineering; Computer security; Engineering; Business,"Unmanned Aerial Vehicles (UAVs) are becoming increasingly popular for applications such as inspections, delivery, agriculture, surveillance, and many more. It is estimated that, by 2040, UAVs/drones will become a mainstream delivery channel to satisfy the growing demand for parcel delivery. Though the UAVs are gaining interest in civil applications, the future of UAV charging is facing a set of vital concerns and open research challenges. Considering the case of parcel delivery, handling countless drones and their charging will become complex and laborious. The need for non-contact based multi-device charging techniques will be crucial in saving time and human resources. To efficiently address this issue, Wireless Power Transmission (WPT) for UAVs is a promising technology for multi-drone charging and autonomous handling of multiple devices. In the literature of the past five years, limited surveys were conducted for wireless UAV charging. Moreover, vital problems such as coil weight constraints, comparison between existing charging techniques, shielding methods and many other key issues are not addressed. This motivates the author in conducting this review for addressing the crucial aspects of wireless UAV charging. Furthermore, this review provides a comprehensive comparative study on wireless charging's technical aspects conducted by prominent research laboratories, universities, and industries. The paper also discusses UAVs' history, UAVs structure, categories of UAVs, mathematical formulation of coil and WPT standards for safer operation."
6d73ddb298011465,OpenAlex,uav_networks_ddil_dtn,"UAV networks, DDIL, DTN, intermittent links",uav_networks_ddil_dtn,"""UAV networks"" delay tolerant network",Green internet of things using UAVs in B5G networks: A review of applications and strategies,Saeed Hamood Alsamhi; Fatemeh Afghah; Radhya Sahal; Ammar Hawbani; Mohammed A. A. Al‐qaness; Brian Lee; Mohsen Guizani,2021,2021-04-03,10.1016/j.adhoc.2021.102505,https://doi.org/10.1016/j.adhoc.2021.102505,True,204,33,Drone; Internet of Things; Computer science; Efficient energy use; Wireless sensor network; Computer security; Risk analysis (engineering); Business; Engineering; Computer network; Biology; Genetics,"Recently, Unmanned Aerial Vehicles (UAVs) present a promising advanced technology that can enhance people life quality and smartness of cities dramatically and increase overall economic efficiency. UAVs have attained a significant interest in supporting many applications such as surveillance, agriculture, communication, transportation, pollution monitoring, disaster management, public safety, healthcare, and environmental preservation. Industry 4.0 applications are conceived of intelligent things that can automatically and collaboratively improve beyond 5G (B5G). Therefore, the Internet of Things (IoT) is required to ensure collaboration between the vast multitude of things efficiently anywhere in real-world applications that are monitored in real-time. However, many IoT devices consume a significant amount of energy when transmitting the collected data from surrounding environments. Due to a drone's capability to fly closer to IoT, UAV technology plays a vital role in greening IoT by transmitting collected data to achieve a sustainable, reliable, eco-friendly Industry 4.0. This survey presents an overview of the techniques and strategies proposed recently to achieve green IoT using UAVs infrastructure for a reliable and sustainable smart world. This survey is different from other attempts in terms of concept, focus, and discussion. Finally, various use cases, challenges, and opportunities regarding green IoT using UAVs are presented."
a6b239b1ecec58e2,OpenAlex,anti_jamming_resilient_uav_comms,Resilient UAV communications under jamming,anti_jamming_resilient_uav_comms; provenance_trust_c2; uav_sensor_fusion_tracking,"""UAV communication"" jamming detection",Protect Your Sky: A Survey of Counter Unmanned Aerial Vehicle Systems,Honggu Kang; Jingon Joung; Jinyoung Kim; Joonhyuk Kang; Yong Soo Cho,2020,2020-01-01,10.1109/access.2020.3023473,https://doi.org/10.1109/access.2020.3023473,True,154,33,Drone; Computer science; Key (lock); Command and control; Computer security; Telecommunications; Genetics; Biology,"Recognizing the various and broad range of applications of unmanned aerial vehicles (UAVs) and unmanned aircraft systems (UAS) for personal, public and military applications, recent un-intentional malfunctions of uncontrollable UAVs or intentional attacks on them divert our attention and motivate us to devise a protection system, referred to as a counter UAV system (CUS). The CUS, also known as a counter-drone system, protects personal, commercial, public, and military facilities and areas from uncontrollable and belligerent UAVs by neutralizing or destroying them. This paper provides a comprehensive survey of the CUS to describe the key technologies of the CUS and provide sufficient information with wich to comprehend this system. The first part starts with an introduction of general UAVs and the concept of the CUS. In the second part, we provide an extensive survey of the CUS through a top-down approach: i) the <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">platform</i> of CUS including ground and sky platforms and related networks; ii) the <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">architecture</i> of the CUS consisting of sensing systems, command-and-control (C2) systems, and mitigation systems; and iii) the <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">devices and functions</i> with the sensors for detection-and-identification and localization-and-tracking actions and mitigators for neutralization. The last part is devoted to a survey of the CUS <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">market</i> with relevant challenges and future visions. From the CUS market survey, potential readers can identify the major players in a CUS industry and obtain information with which to develop the CUS industry. A broad understanding gained from the survey overall will assist with the design of a holistic CUS and inspire cross-domain research across physical layer designs in wireless communications, CUS network designs, control theory, mechanics, and computer science, to enhance counter UAV techniques further."
cf9763bf7d0aed72,OpenAlex,semantic_communications_uav_edge,Semantic communications for UAV / edge,semantic_communications_uav_edge,"""semantic communication"" UAV edge intelligence",Online Edge Learning Offloading and Resource Management for UAV-Assisted MEC Secure Communications,Yu Ding; Yunqi Feng; Weidang Lu; Shilian Zheng; Nan Zhao; Limin Meng; Arumugam Nallanathan; Xiaoniu Yang,2022,2022-11-17,10.1109/jstsp.2022.3222910,https://doi.org/10.1109/jstsp.2022.3222910,True,143,33,Computer science; Mobile edge computing; Computation offloading; Reinforcement learning; Edge computing; Distributed computing; Resource management (computing); Computer network; Lyapunov optimization; Server; Enhanced Data Rates for GSM Evolution; Artificial intelligence,"The mobile and flexible unmanned aerial vehicle (UAV) with mobile edge computing (MEC) can effectively relieve the computing pressure of the massive data traffic in 5G Internet of Things. In this paper, we propose a novel online edge learning offloading (OELO) scheme for UAV-assisted MEC secure communications, which can improve the secure computation performance. Moreover, the problem of information security is further considered since the offloading information of terminal users (TUs) may be eavesdropped due to the light-of-sight characteristic of UAV transmission. In the OELO scheme, we maximize the secure computation efficiency by optimizing TUs' binary offloading decision and resource management while guaranteeing dynamic task data queue stability and minimum secure computing requirement. Since the optimization problem is fractionally structured, binary constrained and multi-variable coupled, we first utilize the Dinkelbach method to transform the fractionally structured problem into a tractable form. Then, OELO generates the offloading decision based on deep reinforcement learning (DRL) and optimizes the resource management in an iterative manner through successive convex approximation (SCA). Simulation results show that the proposed scheme achieves better computing performance and enhances the stability and security compared with benchmarks."
2b1d84f673be32d2,OpenAlex,uav_gnss_denied_navigation,UAV GNSS-denied navigation,uav_gnss_denied_navigation,"""UAV"" ""GPS denied"" ""SLAM""",A Review on Viewpoints and Path Planning for UAV-Based 3-D Reconstruction,Mehdi Maboudi; MohammadReza Homaei; Soohwan Song; Shirin Malihi; M. Saadatseresht; M. Gerke,2023,2023-01-01,10.1109/jstars.2023.3276427,https://doi.org/10.1109/jstars.2023.3276427,True,139,33,Computer science; Viewpoints; Motion planning; Path (computing); Artificial intelligence; Computer vision; Robot; Computer network; Visual arts; Art,"Unmanned aerial vehicles (UAVs) are widely used platforms to carry data capturing sensors for various applications. The reason for this success can be found in many aspects: the high maneuverability of the UAVs, the capability of performing autonomous data acquisition, flying at different heights, and the possibility to reach almost any vantage point. The selection of appropriate viewpoints and planning the optimum trajectories of UAVs is an emerging topic that aims at increasing the automation, efficiency, and reliability of the data capturing process to achieve a dataset with desired quality. On the other hand, 3-D reconstruction using the data captured by UAVs is also attracting attention in research and industry. This article investigates a wide range of model-free and model-based algorithms for viewpoints and path planning for 3-D reconstruction of large-scale objects. It presents a bibliography of more than 200 references to cover different aspects of the topic. The analyzed approaches are limited to those that employ a single-UAV as a data capturing platform for outdoor 3-D reconstruction purposes. In addition to discussing the evaluation strategies, this article also highlights the innovations and limitations of the investigated approaches. It concludes with a critical analysis of the existing challenges and future research perspectives."
bafb5eb60daad68c,OpenAlex,uav_sensor_fusion_tracking,UAV sensor fusion and tracking,uav_sensor_fusion_tracking,"""drone"" ""sensor fusion"" ""situational awareness""",Livestock Management With Unmanned Aerial Vehicles: A Review,Mohammed Ateeq Alanezi; Mohammad Shoaib Shahriar; Md. Bakhtiar Hasan; Sabbir Ahmed; Yusuf A. Sha’aban; Houssem R. E. H. Bouchekara,2022,2022-01-01,10.1109/access.2022.3168295,https://doi.org/10.1109/access.2022.3168295,True,100,33,Livestock; Computer science; Remote sensing; Environmental science; Aeronautics; Engineering; Geography; Forestry,"The ease of use and advancements in drone technology is resulting in the widespread application of Unmanned Aerial Vehicles (UAVs) to diverse fields, making it a booming technology. Among UAVs’ several applications, livestock agriculture is one of the most promising, where UAVs facilitate various operations for efficient animal management. But the field is characterized by multiple environmental, technical, economic, and strategic challenges. However, the use of advanced technological techniques like Artificial Intelligence (AI), Internet of Things (IoT), Machine Learning (ML), Deep Learning (DL), advanced sensors, etc., along with the assurance of animal welfare while operating the UAVs, can lead to widespread adoption of drone technology amongst livestock farmers. This paper discusses livestock management research where UAVs monitor farm animals via detection, counting, tracking animals, etc. In this article, an attempt has been made to elucidate different aspects and broader issues around livestock management while highlighting the associated challenges, opportunities, and prospects. This work is the first review paper on the subject matter with all the necessary information and analysis, to the best of our knowledge. Therefore, the article promises to provide interested researchers with detailed information about the field, guiding future research."
343300bc1cce3e8c,OpenAlex,gnss_jamming_spoofing_detection,GNSS jamming / spoofing detection and integrity,gnss_jamming_spoofing_detection,"""receiver autonomous integrity monitoring"" UAV GNSS",A New Avionics-Based GNSS Integrity Augmentation System: Part 1 – Fundamentals,Roberto Sabatini; Terry Moore; Chris Hill,2013,2013-03-21,10.1017/s0373463313000027,https://doi.org/10.1017/s0373463313000027,True,83,33,GNSS applications; Avionics; Computer science; Satellite system; Abia; Flight test; Systems engineering; Multipath propagation; Aviation; Aeronautics; Real-time computing; Simulation,"The aviation community has very stringent navigation integrity requirements that apply to a variety of manned and Unmanned Aerial Vehicle (UAV) operational tasks. This paper presents the results of the research activities carried out by the Italian Air Force Flight Test Centre (CSV-RSV) in collaboration with the Nottingham Geospatial Institute (NGI) and Cranfield University (CU) in the area of Avionics-Based Integrity Augmentation (ABIA) for mission- and safety-critical Global Navigation Satellite System (GNSS) applications. Based on these activities, suitable models were developed to describe the main causes of GNSS signal outage and degradation in flight, namely: antenna obscuration, multipath, fading due to adverse geometry and Doppler shift. Adopting these models in association with suitable integrity thresholds and guidance algorithms, the ABIA system delivers integrity caution (predictive) and warning (reactive) flags, as well as steering information to the pilot and electronic commands to the aircraft/UAV flight control system. These features allow real-time avoidance of safety-critical flight conditions and fast recovery of the required navigation performance in case of GNSS data losses. This paper presents the key ABIA concepts, architecture and mathematical models. A successive paper will address the ABIA integrity thresholds criteria and detailed results of a TORNADO simulation case-study."
45f18cf30850d95d,OpenAlex,semantic_communications_uav_edge,Semantic communications for UAV / edge,semantic_communications_uav_edge,"""semantic communication"" image transmission wireless edge",Goal-Oriented and Semantic Communication in 6G AI-Native Networks: The 6G-GOALS Approach,Emilio Calvanese Strinati; Paolo Di Lorenzo; Vincenzo Sciancalepore; Adnan Aijaz; Marios Kountouris; Denız Gündüz; Petar Popovski; Mohamed Sana,2024,2024-06-03,10.1109/eucnc/6gsummit60053.2024.10597087,https://doi.org/10.1109/eucnc/6gsummit60053.2024.10597087,False,76,33,Computer science; Artificial intelligence; Natural language processing,"Recent advances in AI technologies have notably expanded device intelligence, fostering federation and cooperation among distributed AI agents. These advancements impose new requirements on future 6G mobile network architectures. To meet these demands, it is essential to transcend classical boundaries and integrate communication, computation, control, and intelligence. This paper presents the 6G-GOALS approach to goal-oriented and semantic communications for AI-Native 6G Networks. The proposed approach incorporates semantic, pragmatic, and goal-oriented communication into AI-native technologies, aiming to facilitate information exchange between intelligent agents in a more relevant, effective, and timely manner, thereby optimizing bandwidth, latency, energy, and electromagnetic field (EMF) radiation. The focus is on distilling data to its most relevant form and terse representation, aligning with the source’s intent or the destination’s objectives and context, or serving a specific goal. 6G-GOALS builds on three fundamental pillars: i) AI-enhanced semantic data representation, sensing, compression, and communication, ii) foundational AI reasoning and causal semantic data representation, contextual relevance, and value for goal-oriented effectiveness, and iii) sustainability enabled by more efficient wireless services. Finally, we illustrate two proof-of-concepts implementing semantic, goal-oriented, and pragmatic communication principles in near-future use cases. Our study covers the project’s vision, methodologies, and potential impact."
3975a53c234034ed,OpenAlex,uav_networks_ddil_dtn,"UAV networks, DDIL, DTN, intermittent links",uav_networks_ddil_dtn,"""drone network"" intermittent connectivity","A Review of Flying Ad Hoc Networks: Key Characteristics, Applications, and Wireless Technologies",Faezeh Pasandideh; João Paulo C. L. da Costa; Rafael Kunst; Nahina Islam; Wibowo Hardjawana; Edison Pignaton de Freitas,2022,2022-09-07,10.3390/rs14184459,https://doi.org/10.3390/rs14184459,True,73,33,Drone; Computer science; Wireless ad hoc network; Key (lock); Mobile ad hoc network; Wireless; Telecommunications; Computer security; Genetics; Biology,"Recent advances in unmanned aerial vehicles (UAVs), or drones, have made them able to communicate and collaborate, forming flying ad hoc networks (FANETs). FANETs are becoming popular in many application domains, including precision agriculture, goods delivery, construction, environment and climate monitoring, and military surveillance. These interesting new avenues for the use of UAVs are motivating researchers to rethink the existing research on FANETs. Therefore, this paper provides a comprehensive and thorough review of the different types of UAVs used in FANETs, their mobility models, main characteristics, and applications, as well as the routing protocols used in this type of network. Other important contributions of this paper include the investigation of emerging technologies integrated with FANETs."
