id,relevance_score,source,relation,topic_id,topic_label,query,openalex_id,doi,title,authors,year,publication_date,url,pdf_url,is_open_access,cited_by_count,venue,concepts,abstract
aa0bae3a1022b388,16,OpenAlex,seed_search,cop_c2_situational_awareness,COP / C2 / situational awareness,"""common operational picture"" ""command and control""",https://openalex.org/W3129474695,,Map-based interfaces for common operational picture,"[""Tomasz Opach"", ""Jan Ketil Rød"", ""Bjørn Erik Munkvold"", ""Jaziar Radianti"", ""Kristine Steen‐Tveit"", ""Lars Ole Grottenberg""]",2020,2020-01-01,https://hdl.handle.net/11250/2728488,https://hdl.handle.net/11250/2728488,True,1,Duo Research Archive (University of Oslo),"[""Computer science""]","Common operationalpicture (COP) map-based interfacesdisplay operational information to support integrationofemergency responders. Such interfacesintegrate different subsystems and present the resulting information into an overview for enabling situation awareness. Literature shows that they are often developed from non-user-centric perspectives and are defined in technological terms that arenot adequately capturing the users’ needs. Therefore,theaim of this particular work in progressis to get insight into the features and the role of COP map-based interfaces currently being used in Norway to (1) examine theircontent, functionality, and design;and(2) to understand how such displays are incorporated into the servicecontext.This studystructuresthe knowledge on map displays that constitute part of the COP services.Using workshopand interviews with the developers and usersof existing COP map services, we identify requirements for a common operational symbology and common operational functionality to improvesuch map services andmake them interoperable."
e5c126ba594dc540,16,arXiv+OpenAlex,seed_search,cop_c2_situational_awareness,COP / C2 / situational awareness,"""ontology"" ""common operational picture"" ""command and control"" | ""situational awareness"" ""command and control"" ""sensor fusion""",https://openalex.org/W4386550195,10.1504/IJSSE.2025.10058953,Expansion of situations theory for exploring shared awareness in human-intelligent autonomous systems,"[""Scott A. Humr"", ""Mustafa Canan"", ""Mustafa Demir""]",2024,2024-06-07,http://arxiv.org/abs/2406.04956v1,https://arxiv.org/pdf/2406.04956v1,True,1,arXiv,"[""cs.HC"", ""cs.AI""]","Intelligent autonomous systems are part of a system of systems that interact with other agents to accomplish tasks in complex environments. However, intelligent autonomous systems integrated system of systems add additional layers of complexity based on their limited cognitive processes, specifically shared situation awareness that allows a team to respond to novel tasks. Intelligent autonomous systems' lack of shared situation awareness adversely influences team effectiveness in complex task environments, such as military command-and-control. A complementary approach of shared situation awareness, called situations theory, is beneficial for understanding the relationship between system of systems shared situation awareness and effectiveness. The current study elucidates a conceptual discussion on situations theory to investigate the development of an system of systems shared situational awareness when humans team with intelligent autonomous system agents. To ground the discussion, the reviewed studies expanded situations theory within the context of a system of systems that result in three major conjectures that can be beneficial to the design and development of future systems of systems."
f8414abd9ad2fb7f,16,arXiv,seed_search,semantic_communication_core,Semantic communication core,"""semantic communication"" ""edge intelligence"" survey",,,Edge Intelligence: Paving the Last Mile of Artificial Intelligence with Edge Computing,"[""Zhi Zhou"", ""Xu Chen"", ""En Li"", ""Liekang Zeng"", ""Ke Luo"", ""Junshan Zhang""]",2019,2019-05-24,http://arxiv.org/abs/1905.10083v1,https://arxiv.org/pdf/1905.10083v1,True,0,arXiv,"[""cs.DC"", ""cs.AI"", ""cs.NI""]","With the breakthroughs in deep learning, the recent years have witnessed a booming of artificial intelligence (AI) applications and services, spanning from personal assistant to recommendation systems to video/audio surveillance. More recently, with the proliferation of mobile computing and Internet-of-Things (IoT), billions of mobile and IoT devices are connected to the Internet, generating zillions Bytes of data at the network edge. Driving by this trend, there is an urgent need to push the AI frontiers to the network edge so as to fully unleash the potential of the edge big data. To meet this demand, edge computing, an emerging paradigm that pushes computing tasks and services from the network core to the network edge, has been widely recognized as a promising solution. The resulted new inter-discipline, edge AI or edge intelligence, is beginning to receive a tremendous amount of interest. However, research on edge intelligence is still in its infancy stage, and a dedicated venue for exchanging the recent advances of edge intelligence is highly desired by both the computer system and artificial intelligence communities. To this end, we conduct a comprehensive survey of the recent research efforts on edge intelligence. Specifically, we first review the background and motivation for artificial intelligence running at the network edge. We then provide an overview of the overarching architectures, frameworks and emerging key technologies for deep learning model towards training/inference at the network edge. Finally, we discuss future research opportunities on edge intelligence. We believe that this survey will elicit escalating attentions, stimulate fruitful discussions and inspire further research ideas on edge intelligence."
8e40604f82449263,16,OpenAlex,seed_search,sensor_fusion_event_correlation,Sensor fusion and event correlation,"""event correlation"" ""sensor fusion"" ""situational awareness""",https://openalex.org/W2931086496,10.14257/ijsia.2016.10.2.29,An Improved Event Scenario Correlation Method for Multi-Source Security Log,"[""Qianyun Wang"", ""Shuyu Chen"", ""Hancui Zhang"", ""Tianshu Wu""]",2016,2016-02-28,http://doi.org/10.14257/ijsia.2016.10.2.29,https://doi.org/10.14257/ijsia.2016.10.2.29,True,0,International Journal of Security and Its Applications,"[""Correlation"", ""Event (particle physics)"", ""Computer science"", ""Statistics"", ""Mathematics"", ""Physics"", ""Geometry"", ""Quantum mechanics""]","Developing computer technologies and a network of persistently growing size put massive hosts and transmission devices in a vast network at increasingly higher risks. Log information of various devices can facilitate the detection of intrusion and attacks. Log information from a single data source is, however, with limitations. The analysis results cannot precisely reflect the current network situation if log information in a single data source is analyzed without correlation to analysis of log information from different data sources. To better demonstrate network situation, this paper proposes an improved event scenario correlation method for multi-source log analysis via researching on numerous existing data fusion methods and event correlation methods as well as integration of conventional event scenario correlation (ESC) method with fuzzy reasoning. Experimental results prove that the proposed method significantly reduces the False Positive rate (FP rate) and False Negative rate (FN rate) of security logs."
efe71ed9431711d1,16,arXiv,seed_search,maritime_mda_ais_osint,Maritime MDA / AIS / OSINT,"""AIS anomaly detection"" ""maritime domain awareness"" review | ""maritime anomaly detection"" ""AIS"" ""deep learning""",,,Machine Learning-Assisted Anomaly Detection in Maritime Navigation Using AIS Data,"[""Sandeep Kumar Singh"", ""Frank Heymann""]",2020,2020-02-10,http://arxiv.org/abs/2002.05013v1,https://arxiv.org/pdf/2002.05013v1,True,0,arXiv,"[""eess.SP""]","The automatic identification system (AIS) reports vessels' static and dynamic information, which are essential for maritime traffic situation awareness. However, AIS transponders can be switched off to hide suspicious activities, such as illegal fishing, or piracy. Therefore, this paper uses real world AIS data to analyze the possibility of successful detection of various anomalies in the maritime domain. We propose a multi-class artificial neural network (ANN)-based anomaly detection framework to classify intentional and non-intentional AIS on-off switching anomalies. The multi-class anomaly framework captures AIS message dropouts due to various reasons, e.g., channel effects or intentional one for carrying illegal activities. We extract position, speed, course and timing information from real world AIS data, and use them to train a 2-class (normal and anomaly) and a 3-class (normal, power outage and anomaly) anomaly detection models. Our results show that the models achieve around 99.9% overall accuracy, and are able to classify a test sample in the order of microseconds."
e1b79c0f21377154,16,arXiv,seed_search,maritime_mda_ais_osint,Maritime MDA / AIS / OSINT,"""AIS anomaly detection"" ""maritime domain awareness"" review | ""maritime anomaly detection"" ""AIS"" ""deep learning""",,10.1109/TITS.2021.3055614,GeoTrackNet-A Maritime Anomaly Detector using Probabilistic Neural Network Representation of AIS Tracks and A Contrario Detection,"[""Duong Nguyen"", ""Rodolphe Vadaine"", ""Guillaume Hajduch"", ""René Garello"", ""Ronan Fablet""]",2019,2019-12-02,http://arxiv.org/abs/1912.00682v5,https://arxiv.org/pdf/1912.00682v5,True,0,arXiv,"[""cs.LG"", ""cs.AI"", ""stat.ML""]","Representing maritime traffic patterns and detecting anomalies from them are key to vessel monitoring and maritime situational awareness. We propose a novel approach -- referred to as GeoTrackNet -- for maritime anomaly detection from AIS data streams. Our model exploits state-of-the-art neural network schemes to learn a probabilistic representation of AIS tracks and a contrario detection to detect abnormal events. The neural network provides a new means to capture complex and heterogeneous patterns in vessels' behaviours, while the \textit{a contrario} detector takes into account the fact that the learnt distribution may be location-dependent. Experiments on a real AIS dataset comprising more than 4.2 million AIS messages demonstrate the relevance of the proposed method compared with state-of-the-art schemes."
92e31ce409b50b04,16,OpenAlex,snowball_related_or_reference,cop_c2_situational_awareness,COP / C2 / situational awareness,"""common operational picture"" sensor fusion decision support | ""ontology"" ""common operational picture"" ""command and control"" | ""situational awareness"" ""command and control"" ""sensor fusion""",https://openalex.org/W234997599,,Experiments with the Combat CAS: Unifying Net-Enabled Teams,"[""Paul J. Hiniker""]",2009,2009-06-01,https://apps.dtic.mil/dtic/tr/fulltext/u2/a503059.pdf,,False,0,,"[""Battlespace"", ""Situation awareness"", ""Situational ethics"", ""Schema (genetic algorithms)"", ""Computer science"", ""Knowledge management"", ""Psychology"", ""Computer security"", ""Engineering"", ""Social psychology""]","Abstract : This paper summarizes the results of a series of controlled Human-in-the-Loop experiments with teams of distributed warfighters engaged in combat scenarios enacted on wargame simulators. Viewed in the light of complexity theories the significant results show that increasing the self-similarity of a CAS (Complex Adaptive System), or warfighting team, composed of agents, or warfighters, with respect to their shared decision-making processes and shared schema of the battlespace, increases the quality of their shared mental models, including situational awareness and plan quality, and thereby increases the combat effectiveness and agility of the team. The experiments show firstly that teams sharing a common network, decision-making processes and broadened schema of the battlespace increase self-similarity by moving from use of Local Tactical Picture schema to a Common Operational Picture (COP) schema thus enabling all members to share a common input. This alignment results in significantly increased situational awareness, shared situational awareness, and combat effectiveness. Then moving from COP to Collaborative COP, thus enabling a common planned output from the team and shared feedback of results on the COP, yields further significant increases in situational awareness, shared situational awareness, combat effectiveness and agility for the warfighting team as a unit."
87f3bb5b118cd401,15,OpenAlex,seed_search,edge_ai_prioritization,"Edge AI, event prioritization, compression","""quality of information"" ""sensor networks"" decision support",https://openalex.org/W3003651800,10.1109/access.2020.2970118,"Internet of Things (IoT) for Next-Generation Smart Systems: A Review of Current Challenges, Future Trends and Prospects for Emerging 5G-IoT Scenarios","[""Kinza Shafique"", ""Bilal A. Khawaja"", ""Farah Sabir"", ""Sameer Qazi"", ""Muhammad Mustaqim""]",2020,2020-01-01,https://doi.org/10.1109/access.2020.2970118,https://ieeexplore.ieee.org/ielx7/6287639/8948470/08972389.pdf,True,1304,IEEE Access,"[""Internet of Things"", ""Computer science"", ""Current (fluid)"", ""Data science"", ""Computer security"", ""Engineering"", ""Electrical engineering""]","The Internet of Things (IoT)-centric concepts like augmented reality, high-resolution video streaming, self-driven cars, smart environment, e-health care, etc. have a ubiquitous presence now. These applications require higher data-rates, large bandwidth, increased capacity, low latency and high throughput. In light of these emerging concepts, IoT has revolutionized the world by providing seamless connectivity between heterogeneous networks (HetNets). The eventual aim of IoT is to introduce the plug and play technology providing the end-user, ease of operation, remotely access control and configurability. This paper presents the IoT technology from a bird's eye view covering its statistical/architectural trends, use cases, challenges and future prospects. The paper also presents a detailed and extensive overview of the emerging 5G-IoT scenario. Fifth Generation (5G) cellular networks provide key enabling technologies for ubiquitous deployment of the IoT technology. These include carrier aggregation, multiple-input multiple-output (MIMO), massive-MIMO (M-MIMO), coordinated multipoint processing (CoMP), device-to-device (D2D) communications, centralized radio access network (CRAN), software-defined wireless sensor networking (SD-WSN), network function virtualization (NFV) and cognitive radios (CRs). This paper presents an exhaustive review for these key enabling technologies and also discusses the new emerging use cases of 5G-IoT driven by the advances in artificial intelligence, machine and deep learning, ongoing 5G initiatives, quality of service (QoS) requirements in 5G and its standardization issues. Finally, the paper discusses challenges in the implementation of 5G-IoT due to high data-rates requiring both cloud-based platforms and IoT devices based edge computing."
ca88af8447fc8f9b,15,OpenAlex,snowball_related_or_reference,semantic_communication_core,Semantic communication core,"""semantic communications"" wireless networks survey",https://openalex.org/W1539811621,10.1109/jproc.2015.2460697,"Multimodal Data Fusion: An Overview of Methods, Challenges, and Prospects","[""Dana Lahat"", ""Tülay Adalı"", ""Christian Jutten""]",2015,2015-08-20,https://doi.org/10.1109/jproc.2015.2460697,,True,1244,Proceedings of the IEEE,"[""Computer science"", ""Data science""]","In various disciplines, information about the same phenomenon can be acquired from different types of detectors, at different conditions, in multiple experiments or subjects, among others. We use the term “modality” for each such acquisition framework. Due to the rich characteristics of natural phenomena, it is rare that a single modality provides complete knowledge of the phenomenon of interest. The increasing availability of several modalities reporting on the same system introduces new degrees of freedom, which raise questions beyond those related to exploiting each modality separately. As we argue, many of these questions, or “challenges,” are common to multiple domains. This paper deals with two key issues: “why we need data fusion” and “how we perform it.” The first issue is motivated by numerous examples in science and technology, followed by a mathematical framework that showcases some of the benefits that data fusion provides. In order to address the second issue, “diversity” is introduced as a key concept, and a number of data-driven solutions based on matrix and tensor decompositions are discussed, emphasizing how they account for diversity across the data sets. The aim of this paper is to provide the reader, regardless of his or her community of origin, with a taste of the vastness of the field, the prospects, and the opportunities that it holds."
6b951f0621baf8e1,15,OpenAlex,seed_search,edge_ai_prioritization,"Edge AI, event prioritization, compression","""edge intelligence"" ""data compression"" ""wireless networks""",https://openalex.org/W3131052410,10.1109/comst.2020.3024783,Enabling AI in Future Wireless Networks: A Data Life Cycle Perspective,"[""Dinh C. Nguyen"", ""Peng Cheng"", ""Ming Ding"", ""David Lopez-Perez"", ""Pubudu N. Pathirana"", ""Jun Li"", ""Aruna Seneviratne"", ""Yonghui Li""]",2020,2020-09-18,https://doi.org/10.1109/comst.2020.3024783,,True,148,IEEE Communications Surveys & Tutorials,"[""Wireless network"", ""Computer science"", ""Wireless"", ""Enabling"", ""Wireless WAN"", ""Software deployment"", ""Key (lock)"", ""Wireless sensor network"", ""Wi-Fi array"", ""Key distribution in wireless sensor networks""]","Recent years have seen rapid deployment of mobile computing and Internet of Things (IoT) networks, which can be mostly attributed to the increasing communication and sensing capabilities of wireless systems. Big data analysis, pervasive computing, and eventually artificial intelligence (AI) are envisaged to be deployed on top of the IoT and create a new world featured by data-driven AI. In this context, a novel paradigm of merging AI and wireless communications, called Wireless AI that pushes AI frontiers to the network edge, is widely regarded as a key enabler for future intelligent network evolution. To this end, we present a comprehensive survey of the latest studies in wireless AI from the data-driven perspective. Specifically, we first propose a novel Wireless AI architecture that covers five key data-driven AI themes in wireless networks, including Sensing AI, Network Device AI, Access AI, User Device AI and Data-provenance AI. Then, for each data-driven AI theme, we present an overview on the use of AI approaches to solve the emerging data-related problems and show how AI can empower wireless network functionalities. Particularly, compared to the other related survey papers, we provide an in-depth discussion on the Wireless AI applications in various data-driven domains wherein AI proves extremely useful for wireless network design and optimization. Finally, research challenges and future visions are also discussed to spur further research in this promising area."
6b9744d1d951ec17,15,OpenAlex,snowball_related_or_reference,sensor_fusion_event_correlation,Sensor fusion and event correlation,"""multi sensor fusion"" ""situational awareness"" survey",https://openalex.org/W3134058792,10.1109/mic.2021.3060962,DUET: A Framework for Building Interoperable and Trusted Digital Twins of Smart Cities,"[""Lieven Raes"", ""Philippe Michiels"", ""Thomas Adolphi"", ""Chris Tampère"", ""Athanasios Dalianis"", ""Susie McAleer"", ""Pavel Kogut""]",2021,2021-02-24,https://doi.org/10.1109/mic.2021.3060962,https://ieeexplore.ieee.org/ielx7/4236/9811095/09362182.pdf,True,99,IEEE Internet Computing,"[""Computer science"", ""Interoperability"", ""Cloud computing"", ""Leverage (statistics)"", ""Smart city"", ""Architecture"", ""Data science"", ""Container (type theory)"", ""Computer security"", ""World Wide Web""]","Digital twins have generated a lot of hype recently, but questions remain about what the technology actually means and how one can be built for smart cities. There is a lack of unified models and frameworks for data fusions that link the physical and virtual data exchange. This can undermine the uptake of digital twin technology by cities that are unable to tackle urban problems with advanced data-driven solutions. The T-Cell framework developed by the DUET project acts as a container for models, data, and simulations that interact dynamically in a common environment and provide useful insights for smart city decision makers. Dynamic correspondence that links the architecture with models and data makes it possible to monitor and synchronize the state and behavior of the digital twin with the physical environment being mirrored. Individual models are integrated through APIs to form a cloud of models that can be called upon to perform various what-if analyses related to traffic, air quality, or noise pollution. The framework is currently being tested with citizens in three locations in Europe, but it is easily replicable so that any city, no matter its size, vcan leverage the power of digital twins to achieve its policy goals."
ac945dd81068d51e,15,OpenAlex,seed_search,rag_provenance_briefing,"RAG, provenance, citation-grounded briefing","""retrieval augmented generation"" citation provenance evaluation",https://openalex.org/W4399932275,10.1007/978-3-031-63646-2_29,CBR-RAG: Case-Based Reasoning for Retrieval Augmented Generation in LLMs for Legal Question Answering,"[""Nirmalie Wiratunga"", ""Ramitha Abeyratne"", ""Lasal Jayawardena"", ""Kyle Martin"", ""Stewart Massie"", ""Ikechukwu Nkisi-Orji"", ""Ruvan Weerasinghe"", ""Anne Liret""]",2024,2024-01-01,https://doi.org/10.1007/978-3-031-63646-2_29,,True,81,Lecture notes in computer science,"[""Computer science"", ""Case-based reasoning"", ""Question answering"", ""Information retrieval"", ""Artificial intelligence"", ""Natural language processing""]",
0f991e254ece1f8c,15,OpenAlex,seed_search,sensor_fusion_event_correlation,Sensor fusion and event correlation,"""event correlation"" ""sensor fusion"" ""situational awareness""",https://openalex.org/W2967878329,10.1186/s13638-019-1506-1,Analysis framework of network security situational awareness and comparison of implementation methods,"[""Li Yan"", ""Guang-qiu Huang"", ""Chun-zi Wang"", ""Ying-chao Li""]",2019,2019-08-13,https://doi.org/10.1186/s13638-019-1506-1,https://jwcn-eurasipjournals.springeropen.com/track/pdf/10.1186/s13638-019-1506-1,True,61,EURASIP Journal on Wireless Communications and Networking,"[""Computer science"", ""Situation awareness"", ""Situational ethics"", ""Situation analysis"", ""Mainstream"", ""Computer security"", ""Network security"", ""Information security"", ""Process (computing)"", ""Perception""]","Information technology has penetrated into all aspects of politics, economy, and culture of the whole society. The information revolution has changed the way of communication all over the world, promoted the giant development of human society, and also drawn unprecedented attention to network security issues. Studies, focusing on network security, have experienced four main stages: idealized design for ensuring security, auxiliary examination and passive defense, active analysis and strategy formulation, and overall perception and trend prediction. Under the background of the new strategic command for the digital control that all countries are scrambled for, the discussion of network security situational awareness presents new characteristics both in the academic study and industrialization. In this regard, a thorough investigation has been made in the present paper into the literature of network security situational awareness. Firstly, the research status both at home and abroad is introduced, and then, the logical analysis framework is put forward concerning the network security situational awareness from the perspective of the data value chain. The whole process is composed of five successive stages: factor acquisition, model representation, measurement establishment, solution analysis, and situation prediction. Subsequently, the role of each stage and the mainstream methods are elaborated, and the application results on the experimental objects and the horizontal comparison between the methods are explained. In an attempt to provide a panoramic recognition of network security situational awareness, and auxiliary ideas for the industrialization of network security, this paper aims to provide some references for the scientific research and engineering personnel in this field."
627b5d436abed27b,15,OpenAlex,seed_search,maritime_mda_ais_osint,Maritime MDA / AIS / OSINT,"""maritime anomaly detection"" ""AIS"" ""deep learning""",https://openalex.org/W2999110778,10.1016/j.eswa.2020.113219,Data integrity assessment for maritime anomaly detection,"[""Clément Iphar"", ""Cyril Ray"", ""Aldo Napoli""]",2020,2020-01-19,https://doi.org/10.1016/j.eswa.2020.113219,https://www.sciencedirect.com/science/article/am/pii/S0957417420300452?via%3Dihub,True,54,Expert Systems with Applications,"[""Computer science"", ""Anomaly detection"", ""Domain (mathematical analysis)"", ""Identification (biology)"", ""Computer security"", ""Spoofing attack"", ""Hazardous waste"", ""Risk analysis (engineering)"", ""Data mining"", ""Engineering""]","In the last years, systems broadcasting mobility data underwent a rise in cyberthreats, jeopardising their normal use and putting both users and their environment at risk. In this respect, anomaly detection methods are needed to ensure an assessment of such systems. In this article, we propose a rule-based method for data integrity assessment, with rules built from the system technical specifications and by domain experts, and formalised by a logic-based framework, resulting in the triggering of situation-specific alerts. A use case is proposed on the Automatic Identification System , a worldwide localisation system for vessels, based on its poor level of security which allows errors, falsifications and spoofing scenarios. The discovery of abnormal reporting cases aims to assist marine traffic surveillance, preserve the human life at sea and mitigate hazardous behaviours against ports, off-shore structures and the environment."
be3e4b1fdfee8002,15,OpenAlex,seed_search,sensor_fusion_event_correlation,Sensor fusion and event correlation,"""track fusion"" ""sensor fusion"" ""command and control""",https://openalex.org/W4381252410,10.3390/machines11060653,Overview of Multi-Robot Collaborative SLAM from the Perspective of Data Fusion,"[""Weifeng Chen"", ""Xiyang Wang"", ""Shanping Gao"", ""Guangtao Shang"", ""Chengjun Zhou"", ""Zhenxiong Li"", ""Chonghui Xu"", ""Kai Hu""]",2023,2023-06-17,https://doi.org/10.3390/machines11060653,https://www.mdpi.com/2075-1702/11/6/653/pdf?version=1687233607,True,34,Machines,"[""Robot"", ""Computer science"", ""Perspective (graphical)"", ""Sensor fusion"", ""Simultaneous localization and mapping"", ""Field (mathematics)"", ""Artificial intelligence"", ""Scheme (mathematics)"", ""Hotspot (geology)"", ""Human–computer interaction""]","In the face of large-scale environmental mapping requirements, through the use of lightweight and inexpensive robot groups to perceive the environment, the multi-robot cooperative (V)SLAM scheme can resolve the individual cost, global error accumulation, computational load, and risk concentration problems faced by single-robot SLAM schemes. Such schemes are robust and stable, form a current research hotspot, and relevant algorithms are being updated rapidly. In order to enable the reader to understand the development of this field rapidly and fully, this paper provides a comprehensive review. First, the development history of multi-robot collaborative SLAM is reviewed. Second, the fusion algorithms and architectures are detailed. Third, from the perspective of machine learning classification, the existing algorithms in this field are discussed, including the latest updates. All of this will make it easier for readers to discover problems that need to be studied further. Finally, future research prospects are listed."
07dea45ad65120e0,15,OpenAlex,seed_search,maritime_mda_ais_osint,Maritime MDA / AIS / OSINT,"""dark vessel"" ""AIS"" ""SAR"" fusion",https://openalex.org/W3160050460,10.3390/rs13101955,Towards Automatic Recognition of Wakes Generated by Dark Vessels in Sentinel-1 Images,"[""Maria Daniela Graziano"", ""Alfredo Renga""]",2021,2021-05-17,https://doi.org/10.3390/rs13101955,https://www.mdpi.com/2072-4292/13/10/1955/pdf?version=1621315030,True,19,Remote Sensing,"[""Synthetic aperture radar"", ""Remote sensing"", ""Clutter"", ""Ground truth"", ""Computer science"", ""Geology"", ""Wake"", ""Radar"", ""Artificial intelligence"", ""Aerospace engineering""]","The recognition of wakes generated by dark vessels is a tremendous and interesting challenge in the field of maritime surveillance by Synthetic Aperture Radar (SAR) images. The paper aims at assessing the detection performance in different scenarios by processing Sentinel-1 SAR images along with ground truth data. Results confirm that the Radon-based approach is an effective technique for wake-based detection of dark vessels, and they lead to a deeper understanding of the effects of different sea and wind conditions. In general, the best applicative scenario is a marine image characterized by homogeneous sea clutter; the presence of natural surface film or strong transition from low wind speed areas to more windy zones worsen the detection performance. Nonetheless, the proposed approach features dark vessel detection capabilities by identifying their wakes, without any a priori knowledge of their positions."
9b645f31a93f3bae,15,OpenAlex,seed_search,cop_c2_situational_awareness,COP / C2 / situational awareness,"""situational awareness"" ""command and control"" ""sensor fusion""",https://openalex.org/W3139548559,10.1007/s43684-021-00016-w,Hastily formed knowledge networks and distributed situation awareness for collaborative robotics,"[""Patrick Doherty"", ""Cyrille Berger"", ""Piotr Rudol"", ""Mariusz Wzorek""]",2021,2021-12-07,https://doi.org/10.1007/s43684-021-00016-w,https://link.springer.com/content/pdf/10.1007/s43684-021-00016-w.pdf,True,12,Autonomous Intelligent Systems,"[""Computer science"", ""Robot"", ""Robotics"", ""RDF"", ""Artificial intelligence"", ""Context (archaeology)"", ""Synchronization (alternating current)"", ""Linked data"", ""SPARQL"", ""Distributed computing""]","Abstract In the context of collaborative robotics, distributed situation awareness is essential for supporting collective intelligence in teams of robots and human agents where it can be used for both individual and collective decision support. This is particularly important in applications pertaining to emergency rescue and crisis management. During operational missions, data and knowledge are gathered incrementally and in different ways by heterogeneous robots and humans. We describe this as the creation of Hastily Formed Knowledge Networks (HFKNs). The focus of this paper is the specification and prototyping of a general distributed system architecture that supports the creation of HFKNs by teams of robots and humans. The information collected ranges from low-level sensor data to high-level semantic knowledge, the latter represented in part as RDF Graphs. The framework includes a synchronization protocol and associated algorithms that allow for the automatic distribution and sharing of data and knowledge between agents. This is done through the distributed synchronization of RDF Graphs shared between agents. High-level semantic queries specified in SPARQL can be used by robots and humans alike to acquire both knowledge and data content from team members. The system is empirically validated and complexity results of the proposed algorithms are provided. Additionally, a field robotics case study is described, where a 3D mapping mission has been executed using several UAVs in a collaborative emergency rescue scenario while using the full HFKN Framework."
71aacda2df420eb2,15,OpenAlex,seed_search,cop_c2_situational_awareness,COP / C2 / situational awareness,"""common operational picture"" ""command and control""",https://openalex.org/W2505415711,10.1007/978-3-319-40030-3_19,Human-Autonomy Teaming Patterns in the Command and Control of Teams of Autonomous Systems,"[""Douglas S. Lange"", ""Robert S. Gutzwiller""]",2016,2016-01-01,https://doi.org/10.1007/978-3-319-40030-3_19,https://link.springer.com/content/pdf/10.1007/978-3-319-40030-3_19.pdf,True,8,Lecture notes in computer science,"[""Computer science"", ""Autonomy"", ""Vocabulary"", ""Focus (optics)"", ""Field (mathematics)"", ""Human–computer interaction"", ""Control (management)"", ""Knowledge management"", ""Software"", ""Software design pattern""]",
664f3cbe9f5a4fdf,15,OpenAlex,seed_search,rag_provenance_briefing,"RAG, provenance, citation-grounded briefing","""RAG"" hallucination attribution citation evaluation",https://openalex.org/W4412673546,10.1145/3731120.3744592,Correctness is not Faithfulness in Retrieval Augmented Generation Attributions,"[""Jonas Wallat"", ""Maria Heuss"", ""Maarten de Rijke"", ""Avishek Anand""]",2025,2025-07-18,https://doi.org/10.1145/3731120.3744592,,False,7,,"[""Correctness"", ""Computer science"", ""Attribution"", ""Authorship attribution"", ""Information retrieval"", ""Artificial intelligence"", ""Natural language processing"", ""Programming language"", ""Psychology"", ""Social psychology""]","Large language models (LLMs) have transformed information retrieval through chat interfaces, but their hallucination tendencies pose significant risks. While Retrieval Augmented Generation (RAG) with citations has emerged as a solution by allowing users to verify responses through source attribution, current evaluation approaches focus primarily on citation correctness - whether cited documents support the corresponding statements. This is insufficient and we introduce citation faithfulness - whether the model's reliance on cited documents is genuine rather than post-rationalized to fit pre-existing knowledge. Our contributions are threefold: (i) we introduce coherent notions of attribution and introduce the concept of citation faithfulness; (ii) we propose desiderata for citations beyond correctness and accuracy needed for trustworthy systems; and (iii) we emphasize evaluating citation faithfulness by studying post-rationalization. Through experimentation, we reveal prevalent post-rationalization issues, finding that up to 57% of citations lack faithfulness. This undermines reliable attribution and may result in misplaced trust, highlighting a critical gap in current LLM-based IR systems. We demonstrate why both citation correctness and faithfulness must be considered when deploying LLMs in IR applications, contributing to a broader discussion of building more reliable and transparent information access systems."
eb2f8375d277d8f8,15,OpenAlex,seed_search,cop_c2_situational_awareness,COP / C2 / situational awareness,"""common operational picture"" ""command and control"" | ""ontology"" ""common operational picture"" ""command and control""",https://openalex.org/W2750282236,10.5772/intechopen.69495,Command and Control Systems for Search and Rescue Robots,"[""Shashank Govindaraj"", ""Pierre Letier"", ""Keshav Chintamani"", ""Jérémi Gancet"", ""Mario Nunez Jimenez"", ""Miguel Ángel Esbrí"", ""Paweł Musialik"", ""Janusz Będkowski""]",2017,2017-08-23,https://doi.org/10.5772/intechopen.69495,https://www.intechopen.com/citation-pdf-url/56086,True,5,InTech eBooks,"[""Search and rescue"", ""Software deployment"", ""Robot"", ""Scope (computer science)"", ""Robotics"", ""Command and control"", ""Systems engineering"", ""Computer science"", ""Field (mathematics)"", ""Mission control center""]","The novel application of unmanned systems in the domain of humanitarian Search and Rescue (SAR) operations has created a need to develop specific multi-Robot Command and Control (RC2) systems. This societal application of robotics requires human-robot interfaces for controlling a large fleet of heterogeneous robots deployed in multiple domains of operation (ground, aerial and marine). This chapter provides an overview of the Command, Control and Intelligence (C2I) system developed within the scope of Integrated Components for Assisted Rescue and Unmanned Search operations (ICARUS). The life cycle of the system begins with a description of use cases and the deployment scenarios in collaboration with SAR teams as end-users. This is followed by an illustration of the system design and architecture, core technologies used in implementing the C2I, iterative integration phases with field deployments for evaluating and improving the system. The main subcomponents consist of a central Mission Planning and Coordination System (MPCS), field Robot Command and Control (RC2) subsystems with a portable force-feedback exoskeleton interface for robot arm tele-manipulation and field mobile devices. The distribution of these C2I subsystems with their communication links for unmanned SAR operations is described in detail. Field demonstrations of the C2I system with SAR personnel assisted by unmanned systems provide an outlook for implementing such systems into mainstream SAR operations in the future."
